Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
16589175,Devour Cafe Patisserie,14,Adelaide,"52 Davenport Terrace, Hilton, Adelaide",Hilton,Hilton,138.5637659580,-34.9342547412,"Desserts, Coffee and Tea, Cafe Food",50,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,468
16586858,Chianti,14,Adelaide,"160 Hutt Street, Adelaide","Hutt Street, City Centre","Hutt Street, City Centre, Adelaide, SA",138.6123972222,-34.9307777778,Italian,80,Dollar($),1,0,0,0,3,4.7,3F7E00,Excellent,815
16587968,A Hereford Beefstouw,14,Adelaide,"143 Hutt Street, Hutt Street, Adelaide","Hutt Street, City Centre","Hutt Street, City Centre, Adelaide, SA",138.6120305556,-34.9303138889,Steak,160,Dollar($),1,0,0,0,4,4.2,5BA829,Very Good,410
16589467,Jamie's Italian,14,Adelaide,"2 King William Street, Adelaide","King William Street, City Centre","King William Street, City Centre, Adelaide, SA",138.5991449654,-34.9217994960,Italian,90,Dollar($),0,0,0,0,3,3.7,9ACD32,Good,689
16587007,La Trattoria,14,Adelaide,"346 King William Street, Adelaide","King William Street, City Centre","King William Street, City Centre, Adelaide, SA",138.6000222222,-34.9323361111,"Italian, Pizza, Seafood",80,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,432
16587422,The Coffee Barun,14,Adelaide,"219 Main North Road, Nailsworth","Main North Road, Nailsworth","Main North Road, Nailsworth, Adelaide, SA",138.6023096368,-34.8774314210,"Burger, Coffee and Tea, Cafe Food",45,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,325
16586970,The Hahndorf Inn,14,Adelaide,"35 Main Street, Hahndorf","Main Street, Hahndorf","Main Street, Hahndorf, Adelaide, SA",138.8111722222,-35.0310333333,German,90,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,335
16587790,The Haus Hahndorf,14,Adelaide,"38 Main Street, Hahndorf","Main Street, Hahndorf","Main Street, Hahndorf, Adelaide, SA",138.8115833333,-35.0315388889,"German, Modern Australian",80,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,318
16608070,d'Arry's Verandah Restaurant,14,Adelaide,"Osborn Rd, McLaren Vale",McLaren Vale,McLaren Vale,138.5452420000,-35.1983720000,"Modern Australian, Australian",25000017,Dollar($),1,0,0,0,1,4.7,3F7E00,Excellent,203
16587955,UR Caffe,14,Adelaide,"117 Melbourne Street, North Adelaide","Melbourne Street, North Adelaide","Melbourne Street, North Adelaide, Adelaide, SA",138.6073750000,-34.9071055556,"Coffee and Tea, Cafe Food",40,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,384
16587417,Yakitori Takumi,14,Adelaide,"Shop 60, 55 Melbourne Street, North Adelaide","Melbourne Street, North Adelaide","Melbourne Street, North Adelaide, Adelaide, SA",138.6096027778,-34.9058944444,"BBQ, Japanese, Tapas",75,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,330
16586941,Gaucho's,14,Adelaide,"91 Gouger Street, Adelaide","Moonta Street, City Centre","Moonta Street, City Centre, Adelaide, SA",138.5959777778,-34.9303638889,"Argentine, Steak",160,Dollar($),0,0,0,0,4,4.1,5BA829,Very Good,504
16589643,Cliche,14,Adelaide,"26 O'Connell Street, North Adelaide, Adelaide","O'connell Street, North Adelaide","O'connell Street, North Adelaide, Adelaide, SA",138.5967111111,-34.9082416667,"French, Tapas",80,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,389
16588155,Lucky Lupitas,14,Adelaide,"Shop 1/163 O'Connell Street, North Adelaide, Adelaide","O'connell Street, North Adelaide","O'connell Street, North Adelaide, Adelaide, SA",138.5950995237,-34.9039084214,"Latin American, Mexican",60,Dollar($),1,0,0,0,3,4.5,3F7E00,Excellent,765
16588586,Chuck Wagon 175,14,Adelaide,"175 O'Connell Street, North Adelaide, Adelaide","O'connell Street, North Adelaide","O'connell Street, North Adelaide, Adelaide, SA",138.5951833333,-34.9035805556,"American, Burger",60,Dollar($),0,0,0,0,3,3.8,9ACD32,Good,394
16589007,Gin Long Canteen,14,Adelaide,"42 O'Connell Street, North Adelaide","O'connell Street, North Adelaide","O'connell Street, North Adelaide, Adelaide, SA",138.5968021000,-34.9078321000,"Malaysian, Thai, Vietnamese",70,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,611
16589171,Tony Tomatoes,14,Adelaide,"155-157 O'Connell Street, North Adelaide","O'connell Street, North Adelaide","O'connell Street, North Adelaide, Adelaide, SA",138.5950916667,-34.9040111111,"Italian, Pizza, Bar Food",80,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,283
16589382,Bread & Bone Wood Grill,14,Adelaide,"15 Peel Street, Adelaide","Peel Street, City Centre","Peel Street, City Centre, Adelaide, SA",138.5981305556,-34.9235027778,"American, Bar Food",75,Dollar($),0,0,0,0,3,4.7,3F7E00,Excellent,591
16588873,Peel St,14,Adelaide,"9 Peel Street, City Centre, Adelaide","Peel Street, City Centre","Peel Street, City Centre, Adelaide, SA",138.5979472222,-34.9233805556,"Asian, Middle Eastern, Modern Australian",110,Dollar($),0,0,0,0,4,4.8,3F7E00,Excellent,381
18050804,Osteria Oggi,14,Adelaide,"76 Pirie Street, City Centre, Adelaide","Pirie Street, City Centre","Pirie Street, City Centre, Adelaide, SA",138.6025555556,-34.9257500000,"European, Italian",95,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,218
16587066,Muratti Cakes,14,Adelaide,"114-114b Prospect Road, Prospect, Prospect, Adelaide","Prospect Road, Prospect","Prospect Road, Prospect, Adelaide, SA",138.5939944444,-34.8871638889,"Bakery, Patisserie",35,Dollar($),0,0,0,0,2,4.7,3F7E00,Excellent,294
16586759,Amalfi Pizzeria Ristorante,14,Adelaide,"29 Frome Street, Adelaide, City Centre, Adelaide","Rundle Street, City Centre","Rundle Street, City Centre, Adelaide, SA",138.6079905555,-34.9223314342,"Italian, Pizza",85,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,952
16587275,Zest Cafe Gallery,14,Adelaide,"2A Sussex Street, Glenelg, Adelaide","Sussex Street, Glenelg","Sussex Street, Glenelg, Adelaide, SA",138.5138128325,-34.9800351665,"Coffee and Tea, Cafe Food",35,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,406
16588043,Argo on the Parade,14,Adelaide,"212 The Parade, Norwood","The Parade, Norwood","The Parade, Norwood, Adelaide, SA",138.6376944444,-34.9212583333,"Healthy Food, Vegetarian, Coffee and Tea, Cafe Food",50,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,630
16587766,Stone's Throw,14,Adelaide,"127 The Parade,   Norwood, Norwood, Adelaide","The Parade, Norwood","The Parade, Norwood, Adelaide, SA",138.6335750000,-34.9212333333,"Burger, Modern Australian",50,Dollar($),0,0,0,0,2,3.9,9ACD32,Good,323
16588799,Nordburger,14,Adelaide,"168 The Parade, Norwood","The Parade, Norwood","The Parade, Norwood, Adelaide, SA",138.6353444444,-34.9213361111,"American, Burger, Ice Cream",40,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,679
16587826,The Aviary Dessert Kitchen,14,Adelaide,"227 The Parade, Norwood, Adelaide","The Parade, Norwood","The Parade, Norwood, Adelaide, SA",138.6393280000,-34.9208980000,"Coffee and Tea, Desserts",30,Dollar($),0,0,0,0,2,4.0,5BA829,Very Good,377
16588445,Ruby Red Flamingo,14,Adelaide,"142 Tynte Street, North Adelaide, Adelaide","Tynte Street, North Adelaide","Tynte Street, North Adelaide, Adelaide, SA",138.5948194444,-34.9061083333,Italian,80,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,570
16588142,A Mother's Milk,14,Adelaide,"105 Unley Road, Parkside","Unley Road, Parkside","Unley Road, Parkside, Adelaide, SA",138.6077400000,-34.9478200000,"Vegetarian, Coffee and Tea, Cafe Food",45,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,454
16588041,Rosey's,14,Adelaide,"139 Unley Road, Unley","Unley Road, Unley","Unley Road, Unley, Adelaide, SA",138.6074381000,-34.9489080000,"Coffee and Tea, Cafe Food",55,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,290
16587995,Press Food and Wine,14,Adelaide,"40 Waymouth Street, Adelaide","Waymouth Street, City Centre","Waymouth Street, City Centre, Adelaide, SA",138.5982229561,-34.9259493470,Modern Australian,130,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,707
16587567,Nghi Ngan Quan (NNQ),14,Adelaide,"65 Woodville Road, Woodville, Adelaide","Woodville Road, Woodville","Woodville Road, Woodville, Adelaide, SA",138.5370570000,-34.8782700000,Vietnamese,60,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,738
16902960,Henry's Louisiana Grill,216,Atlanta,"4835 Main Street, Acworth 30101",Acworth,"Acworth, Atlanta",-84.6777644000,34.0657303000,"Seafood, Southern, Cajun",25,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,433
16894908,Pure Taqueria,216,Atlanta,"103 Roswell Street, Alpharetta 30009",Alpharetta,"Alpharetta, Atlanta",-84.2981943000,34.0725579000,Mexican,25,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,478
16902515,Holeman and Finch Public House,216,Atlanta,2277 Peachtree Road Suite B 30309,Brookwood Hills,"Brookwood Hills, Atlanta",-84.3901380000,33.8160320000,"American, Pub Food",25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,527
16894533,Bone's Restaurant,216,Atlanta,"3130 Piedmont Road NE, Buckhead 30305",Buckhead,"Buckhead, Atlanta",-84.3710145000,33.8421514000,"Steak, Seafood",70,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,593
16895439,Fellini's Pizza,216,Atlanta,"2809 Peachtree Rd NE, Atlanta 30305",Buckhead,"Buckhead, Atlanta",-84.3850846000,33.8315640000,Pizza,10,Dollar($),0,0,0,0,1,4.7,3F7E00,Excellent,537
16894545,Fogo de Chao Brazilian Steakhouse,216,Atlanta,3101 Piedmont Road NE 30305,Buckhead,"Buckhead, Atlanta",-84.3695100000,33.8413000000,"Steak, Brazilian, Southern",70,Dollar($),0,0,0,0,4,4.8,3F7E00,Excellent,1116
16896101,Maggiano's Little Italy,216,Atlanta,3368 Peachtree Road NE 30326,Buckhead,"Buckhead, Atlanta",-84.3669100000,33.8486900000,Italian,40,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,387
16894557,Atlanta Fish Market,216,Atlanta,"265 Pharr Road NE, Buckhead, Atlanta 30305",Buckhead,"Buckhead, Atlanta",-84.3787457000,33.8366897000,"Japanese, Seafood, Sushi",40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,692
16895057,Buckhead Diner,216,Atlanta,"3073 Piedmont Road NE, Buckhead, Atlanta 30305",Buckhead,"Buckhead, Atlanta",-84.3687280000,33.8393510000,"American, Diner",40,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,684
16898856,Houston's,216,Atlanta,"3321 Lenox Road NE, Buckhead, Atlanta 30326",Buckhead,"Buckhead, Atlanta",-84.3582700000,33.8460040000,"American, Steak",40,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,277
16902850,Rico's World Kitchen,216,Atlanta,"306 W Main Street, Buford 30518",Buford,"Buford, Atlanta",-84.0098412000,34.1169643000,"Filipino, International, Southern",35,Dollar($),0,0,0,0,3,4.9,3F7E00,Excellent,337
16895049,Agave Restaurant,216,Atlanta,242 Boulevard SE 30312,Cabbagetown,"Cabbagetown, Atlanta",-84.3678700000,33.7478300000,"American, Mexican, Southwestern",40,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,338
16894724,Fat Matt's Rib Shack,216,Atlanta,"1811 Piedmont Avenue NE, Cheshire Bridge, Atlanta 30324",Cheshire Bridge,"Cheshire Bridge, Atlanta",-84.3671410000,33.8045920000,"BBQ, Southern",25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,652
16896981,Brick Store Pub,216,Atlanta,"125 E Court Square, Decatur 30030",Decatur,"Decatur, Atlanta",-84.2958870000,33.7751580000,"American, Bar Food, Pub Food",10,Dollar($),0,0,0,0,1,4.9,3F7E00,Excellent,836
16906762,Community Q BBQ,216,Atlanta,"1361 Clairmont Rd, Decatur 30033",Decatur,"Decatur, Atlanta",-84.3049071000,33.7926599000,"BBQ, Southwestern",10,Dollar($),0,0,0,0,1,4.8,3F7E00,Excellent,382
16907207,Farm Burger Decatur,216,Atlanta,410B West Ponce De Leon Avenue 30030,Decatur,"Decatur, Atlanta",-84.3029152000,33.7754262000,American,20,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,579
16905986,Leon's Full Service,216,Atlanta,"131 E. Ponce De Leon Avenue, Decatur 30030",Decatur,"Decatur, Atlanta",-84.2951317000,33.7753934000,"Seafood, Southern",40,Dollar($),0,0,0,0,3,4.9,3F7E00,Excellent,586
16895994,Taqueria Del Sol,216,Atlanta,"359 W Ponce De Leon Ave, Decatur 30030",Decatur,"Decatur, Atlanta",-84.3021179000,33.7759559000,"Mexican, Southwestern",10,Dollar($),0,0,0,0,1,4.5,3F7E00,Excellent,363
16906639,The Iberian Pig,216,Atlanta,"121 Sycamore Sreet, Decatur 30030",Decatur,"Decatur, Atlanta",-84.2960030000,33.7743890000,"Spanish, Tapas",40,Dollar($),0,0,0,0,3,4.8,3F7E00,Excellent,474
16909087,The General Muir,216,Atlanta,"1540 Avenue Place Suite B230, Druid Hills/Emory, Atlanta 30329",Druid Hills/Emory,"Druid Hills/Emory, Atlanta",-84.3274693000,33.8010371000,"American, Sandwich",35,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,262
16894710,Eclipse di Luna,216,Atlanta,"4505 Ashford Dunwoody Road NE, Atlanta 30346",Dunwoody,"Dunwoody, Atlanta",-84.3357900000,33.9247373000,Tapas,45,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,440
16895109,Seasons 52,216,Atlanta,90 Perimeter Ctr West 30346,Dunwoody,"Dunwoody, Atlanta",-84.3398130000,33.9264610000,"International, New American",40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,335
16909266,Franks At Old Mill Inc,216,Atlanta,1095 Highway 54 West 30214,Fayetteville,"Fayetteville, Atlanta",-84.4947100000,33.4486000000,"Italian, Seafood, Steak",40,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,450
16894917,Ria's Bluebird,216,Atlanta,"421 Memorial Drive SE, Grant Park 30312",Grant Park,"Grant Park, Atlanta",-84.3737385000,33.7465009000,"American, Vegetarian, Southern",30,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,390
16894597,Six Feet Under Pub & Fish House- Grant Park,216,Atlanta,"437 Memorial Drive SE, Grant Park 30312",Grant Park,"Grant Park, Atlanta",-84.3729600000,33.7461500000,"Seafood, Bar Food, Southern",50,Dollar($),0,0,0,0,4,4.6,3F7E00,Excellent,835
16895590,Kevin Rathbun Steak,216,Atlanta,"154 Krog Street NE, Suite 200, Inman Park, Atlanta 30307",Inman Park,"Inman Park, Atlanta",-84.3638599000,33.7586154000,Steak,70,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,297
16895032,Wisteria,216,Atlanta,471 North Highland Avenue. 30307,Inman Park,"Inman Park, Atlanta",-84.3529600000,33.7667200000,"American, Southern",40,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,331
16894539,Rathbun's,216,Atlanta,"112 Krog Street NE, Inman Park, Atlanta 30307",Inman Park,"Inman Park, Atlanta",-84.3647818000,33.7561718000,New American,50,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,511
16902488,Big Shanty Smokehouse,216,Atlanta,"3393 Cherokee Street NW, Kennesaw 30144",Kennesaw,"Kennesaw, Atlanta",-84.6057476000,34.0357831000,"BBQ, Southern",25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,346
16894711,Eclipse di Luna,216,Atlanta,"764 Miami Circle NE, Atlanta 30324",Lindbergh,"Lindbergh, Atlanta",-84.3620698000,33.8316781000,"Spanish, Tapas",40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,386
16902339,Fox Brothers Bar-B-Q,216,Atlanta,"1238 Dekalb Avenue NE, Little Five Points/Candler Park 30307",Little Five Points/Candler Park,"Little Five Points/Candler Park, Atlanta",-84.3473700000,33.7609780000,"BBQ, Southern",25,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,960
16902689,The Porter Beer Bar,216,Atlanta,"1156 Euclid Avenue NE, Little Five Points/Candler Park, Atlanta 30307",Little Five Points/Candler Park,"Little Five Points/Candler Park, Atlanta",-84.3498270000,33.7653400000,Pub Food,35,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,353
16896059,Vortex Bar & Grill,216,Atlanta,"438 Moreland Avenue NE, Atlanta 30307",Little Five Points/Candler Park,"Little Five Points/Candler Park, Atlanta",-84.3493438000,33.7662727000,"Burger, Bar Food",40,Dollar($),0,0,0,0,3,4.9,3F7E00,Excellent,968
16894737,The Flying Biscuit Cafe,216,Atlanta,"1655 McLendon Ave., Atlanta",Little Five Points/Candler Park,"Little Five Points/Candler Park, Atlanta",-84.3331937000,33.7646720000,"American, Breakfast",25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,324
16895679,Marietta Diner,216,Atlanta,306 Cobb Pkwy S 30060,Marietta,"Marietta, Atlanta",-84.5178376000,33.9445485000,"American, Mediterranean, Diner",65,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,814
16894888,Pappadeaux Seafood Kitchen,216,Atlanta,2830 Windy Hill Road Southeast 30067,Marietta,"Marietta, Atlanta",-84.4705300000,33.9032300000,"Seafood, Southern, Cajun",40,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,372
16895682,Mary Mac's Tea Room,216,Atlanta,"224 Ponce De Leon Avenue NE, Atlanta 30308",Midtown,"Midtown, Atlanta",-84.3798780000,33.7728589000,Southern,40,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,729
16895115,South City Kitchen Midtown,216,Atlanta,"1144 Crescent Avenue NE, Midtown 30309",Midtown,"Midtown, Atlanta",-84.3845600000,33.7860000000,"American, Southern, BBQ",40,Dollar($),0,0,0,0,3,4.7,3F7E00,Excellent,539
16902896,Sublime Doughnuts,216,Atlanta,"535 10th Street NW, Atlanta 30318",Midtown,"Midtown, Atlanta",-84.4048848000,33.7818203000,"Bakery, Bagels, Donuts",10,Dollar($),0,0,0,0,1,4.7,3F7E00,Excellent,328
16895257,Cafe Intermezzo,216,Atlanta,"1065 Peachtree Street NE, Atlanta 30309",Midtown,"Midtown, Atlanta",-84.3831882000,33.7833663000,"Coffee and Tea, Bar Food",50,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,336
16894544,Ecco Midtown,216,Atlanta,"40 7th Street NE, Midtown 30308",Midtown,"Midtown, Atlanta",-84.3862700000,33.7787500000,"European, Bar Food",40,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,524
16894738,The Flying Biscuit Cafe,216,Atlanta,1001 Piedmont Avenue NE 30309,Midtown,"Midtown, Atlanta",-84.3801500000,33.7820000000,"American, Southern",25,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,375
16896046,The Varsity,216,Atlanta,"61 North Avenue NW, Midtown, Atlanta 30308",Midtown,"Midtown, Atlanta",-84.3893109000,33.7715099000,"Fast Food, Burger, Salad",10,Dollar($),0,0,0,0,1,4.0,5BA829,Very Good,996
16894768,Highland Bakery,216,Atlanta,655 Highland Avenue NE 30312,Old Fourth Ward,"Old Fourth Ward, Atlanta",-84.3657420000,33.7609783000,"Bakery, Fast Food",25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,411
16894593,Papi's Cuban & Caribbean Grill,216,Atlanta,"216 Ponce De Leon Avenue NE, Atlanta 30308",Old Fourth Ward,"Old Fourth Ward, Atlanta",-84.3803795000,33.7727469000,"Spanish, Cuban, Caribbean",30,Dollar($),0,0,0,0,3,4.7,3F7E00,Excellent,398
16895009,Two Urban Licks,216,Atlanta,"820 Ralph McGill Boulevard, Poncey-Highlands 30306",Poncey-Highlands,"Poncey-Highlands, Atlanta",-84.3616748000,33.7693998000,"American, Bar Food",50,Dollar($),0,0,0,0,4,4.8,3F7E00,Excellent,1192
16902695,Salt Factory Pub,216,Atlanta,952 Canton Street 30075,Roswell,"Roswell, Atlanta",-84.3616250000,34.0245611000,American,40,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,407
16907617,Heirloom Market BBQ,216,Atlanta,"2243 Akers Mill Road, Smyrna 30339",Smyrna,"Smyrna, Atlanta",-84.4471218000,33.8986039000,BBQ,20,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,389
16894665,Canoe Restaurant,216,Atlanta,"4199 Paces Ferry Road SE, Vinings 30339",Vinings,"Vinings, Atlanta",-84.4554615000,33.8598066000,"American, Seafood",60,Dollar($),0,0,0,0,4,4.7,3F7E00,Excellent,643
16894848,Murphy's,216,Atlanta,"997 Virginia Avenue NE, Virginia-Highland 30306",Virginia-Highland,"Virginia-Highland, Atlanta",-84.3547183000,33.7820473000,"American, Bar Food",40,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,812
16895781,OK Cafe,216,Atlanta,"1284 West Paces Ferry Road NW, Atlanta 30327",West Paces/Northside,"West Paces/Northside, Atlanta",-84.4295037000,33.8487728000,"American, Southern",25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,449
16906739,Antico Pizza,216,Atlanta,1093 Hemphill Avenue NW 30318,Westside,"Westside, Atlanta",-84.4056470000,33.7846550000,Pizza,40,Dollar($),0,0,0,0,3,4.9,3F7E00,Excellent,1080
16905753,Flip Burger Boutique,216,Atlanta,1587 Howell Mill Road Northwest 30318,Westside,"Westside, Atlanta",-84.4157100000,33.7984700000,"Burger, Desserts",25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,1063
16894562,JCT Kitchen & Bar,216,Atlanta,1198 Howell Mill Road NW 30318,Westside,"Westside, Atlanta",-84.4125720000,33.7865220000,Southern,40,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,575
16894592,Nuevo Laredo Cantina,216,Atlanta,1495 Chattahoochee Avenue NW 30318,Westside,"Westside, Atlanta",-84.4367464000,33.8094748000,"Mexican, Southwestern, Tex-Mex",35,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,512
16894978,Taqueria Del Sol,216,Atlanta,"1200B Howell Mill Road NW, Atlanta 30318",Westside,"Westside, Atlanta",-84.4129040000,33.7874907000,"Mexican, Southwestern",15,Dollar($),0,0,0,0,1,4.5,3F7E00,Excellent,538
16895030,West Egg Cafe,216,Atlanta,1100 Howell Mill Road 30318,Westside,"Westside, Atlanta",-84.4121000000,33.7846850000,"Coffee and Tea, Sandwich, Southern",25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,568
16894532,Bacchanalia,216,Atlanta,"Westside Provisions District, 1460 Ellsworth Industrial Boulevard NW 30318",Westside,"Westside, Atlanta",-84.4271400000,33.7950620000,American,70,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,287
16908813,The Optimist,216,Atlanta,"914 Howell Mill Road, Westside 30318",Westside,"Westside, Atlanta",-84.4108253000,33.7798715000,Seafood,70,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,353
16907304,Yeah! Burger,216,Atlanta,"1168 Howell Mill Road, Suite E 30318",Westside,"Westside, Atlanta",-84.4119893000,33.7852458000,"American, Desserts, Burger",45,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,347
16912691,Fonda San Miguel,216,Austin,"2330 W North Loop Boulevard, Austin 78756",Allandale,"Allandale, Austin",-97.7434654000,30.3255041000,Mexican,70,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,550
16913029,Kerbey Lane Cafe - Northwest,216,Austin,13435 Hwy 183 78750,"Anderson Arbor, Jollyville","Anderson Arbor, Jollyville, Austin",-97.7887020000,30.4470050000,"Diner, Tex-Mex",35,Dollar($),0,0,0,0,2,3.9,9ACD32,Good,199
16914425,Mighty Fine Burgers,216,Austin,"10515 Mo-Pac Expressway N, Suite B 205, Austin 78759","Arbor Walk, North Burnet","Arbor Walk, North Burnet, Austin",-97.7329416667,30.3897694444,Burger,20,Dollar($),0,0,0,0,1,4.2,5BA829,Very Good,391
16912574,Eddie V's Prime Seafood,216,Austin,9400 B Arboretum Boulevard 78759,Arboretum,"Arboretum, Austin",-97.7526500000,30.3893900000,"Seafood, Steak",150,Dollar($),0,0,0,0,4,4.1,5BA829,Very Good,265
16912292,The Cheesecake Factory,216,Austin,"10000 Research Boulevard, Austin 78759",Arboretum,"Arboretum, Austin",-97.7476583333,30.3909861111,"Desserts, American",80,Dollar($),0,0,0,0,3,4.0,5BA829,Very Good,144
17952225,Z' Tejas Southwestern Grill,216,Austin,"9400 A Arboretum Boulevard, Austin 78759",Arboretum,"Arboretum, Austin",-97.7528083333,30.3895666667,"Tex-Mex, Southwestern, Mexican",50,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,358
16913852,Shady Grove,216,Austin,1624 Barton Springs Road 78704,Barton Hills,"Barton Hills, Austin",-97.7619200000,30.2629800000,"American, Tex-Mex",40,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,572
16912374,Chuy's,216,Austin,1728 Barton Springs Road 78704,Barton Hills,"Barton Hills, Austin",-97.7632000000,30.2638200000,"Tex-Mex, Mexican",35,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,407
16913494,P. Terry's,216,Austin,"404 S Lamar Boulevard, Austin 78704",Barton Hills,"Barton Hills, Austin",-97.7585444444,30.2614638889,"Burger, Fast Food",20,Dollar($),0,0,0,0,1,4.4,5BA829,Very Good,343
16914282,Enoteca Vespaio,216,Austin,"1610 S Congress Avenue, Austin 78704",Bouldin,"Bouldin, Austin",-97.7507250000,30.2471972222,Italian,70,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,535
16915822,Gourdough's,216,Austin,"1503 S 1st Street, Austin 78704",Bouldin,"Bouldin, Austin",-97.7550722222,30.2494583333,"Donuts, Bakery, American",20,Dollar($),0,0,0,0,1,4.7,3F7E00,Excellent,498
16913223,Magnolia Cafe South,216,Austin,1920 South Congress Avenue 78704,Bouldin,"Bouldin, Austin",-97.7514200000,30.2450600000,"American, Cafe",45,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,772
16913937,South Congress Café,216,Austin,"1600 S Congress Avenue, Austin 78704",Bouldin,"Bouldin, Austin",-97.7504972222,30.2478416667,"Cafe, American, Bar Food",70,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,602
16914265,Uchi,216,Austin,"801 S Lamar Boulevard, Austin 78704",Bouldin,"Bouldin, Austin",-97.7598277778,30.2577277778,"Sushi, Japanese",60,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,726
16912149,Bouldin Creek Cafe,216,Austin,"1900 S 1st Street, Austin 78704",Bouldin,"Bouldin, Austin",-97.7565388889,30.2465361111,"American, Cafe",30,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,216
16912807,Guero's Taco Bar,216,Austin,1412 South Congress Avenue 78704,Bouldin,"Bouldin, Austin",-97.7502600000,30.2491600000,"Tex-Mex, Mexican, Taco",45,Dollar($),0,0,0,0,2,4.0,5BA829,Very Good,593
16915552,Perla's Seafood and Oyster Bar,216,Austin,"1400 S Congress Avenue, Austin 78704",Bouldin,"Bouldin, Austin",-97.7500470000,30.2499840000,Seafood,100,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,281
